Date,SolRad,Precip,LightningAct,LightningDist,WindDir,WindSpeed,GustSpeed,AirTemp,VaporPr,AtmosPr,XLevel,YLevel,MaxPrecip,RHSensorTemp,VPD,BatPct,BatVolt,RefPr,LogTemp
12/13/20 6:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7766,97.72,8
12/13/20 7:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,96,7767,97.73,7.8
12/13/20 7:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7765,97.76,7.6
12/13/20 7:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7764,97.77,7.5
12/13/20 7:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7764,97.79,7.4
12/13/20 8:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7766,97.81,7.3
12/13/20 8:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7764,97.82,7.2
12/13/20 8:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7765,97.84,7.2
12/13/20 8:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7762,97.88,7.2
12/13/20 9:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7763,97.91,7.2
12/13/20 9:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7761,97.96,7
12/13/20 9:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7765,97.98,6.7
12/13/20 9:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7763,98,6.3
12/13/20 10:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7764,98.01,6
12/13/20 10:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7764,98.03,6
12/13/20 10:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7764,98.05,5.9
12/13/20 10:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7762,98.05,5.7
12/13/20 11:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7761,98.06,5.5
12/13/20 11:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7761,98.07,5.4
12/13/20 11:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7762,98.08,5.2
12/13/20 11:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7759,98.08,4.9
12/13/20 12:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7761,98.1,4.6
12/13/20 12:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7759,98.11,4.3
12/13/20 12:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7759,98.11,4.1
12/13/20 12:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7761,98.11,4
12/13/20 13:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7762,98.12,4
12/13/20 13:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7761,98.13,3.9
12/13/20 13:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7766,98.15,3.9
12/13/20 13:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7765,98.17,3.9
12/13/20 14:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7763,98.19,3.9
12/13/20 14:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7766,98.22,3.8
12/13/20 14:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7764,98.24,3.8
12/13/20 14:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7764,98.25,3.6
12/13/20 15:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7764,98.26,3.3
12/13/20 15:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7764,98.27,3.1
12/13/20 15:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7761,98.29,2.7
12/13/20 15:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7764,98.3,2.4
12/13/20 16:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7760,98.29,2.2
12/13/20 16:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7764,98.3,2
12/13/20 16:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7761,98.31,1.8
12/13/20 16:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7760,98.32,1.6
12/13/20 17:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7761,98.32,1.5
12/13/20 17:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7758,98.34,1.4
12/13/20 17:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7758,98.35,1.3
12/13/20 17:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7761,98.33,1.1
12/13/20 18:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7758,98.33,1
12/13/20 18:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7759,98.36,0.9
12/13/20 18:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7757,98.39,0.8
12/13/20 18:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,98.39,0.8
12/13/20 19:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7759,98.39,0.8
12/13/20 19:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7759,98.41,0.7
12/13/20 19:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7757,98.41,0.7
12/13/20 19:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,98.43,0.7
12/13/20 20:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7757,98.43,0.7
12/13/20 20:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7758,98.42,0.7
12/13/20 20:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7757,98.41,0.7
12/13/20 20:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,98.42,0.6
12/13/20 21:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7757,98.41,0.6
12/13/20 21:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7756,98.41,0.6
12/13/20 21:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,98.4,0.6
12/13/20 21:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7755,98.4,0.5
12/13/20 22:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,98.38,0.5
12/13/20 22:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7756,98.36,0.5
12/13/20 22:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,98.33,0.5
12/13/20 22:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7756,98.35,0.4
12/13/20 23:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,98.39,0.4
12/13/20 23:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,98.42,0.4
12/13/20 23:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,98.4,0.3
12/13/20 23:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,98.38,0.2
12/14/20 0:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7750,98.33,0.2
12/14/20 0:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7749,98.29,0.2
12/14/20 0:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7749,98.26,0.1
12/14/20 0:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7750,98.26,0
12/14/20 1:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7748,98.22,0
12/14/20 1:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7750,98.2,-0.1
12/14/20 1:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7749,98.17,-0.2
12/14/20 1:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7748,98.16,-0.4
12/14/20 2:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7751,98.17,-0.4
12/14/20 2:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7749,98.17,-0.4
12/14/20 2:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7749,98.15,-0.5
12/14/20 2:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7747,98.14,-0.6
12/14/20 3:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7748,98.13,-0.7
12/14/20 3:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7749,98.13,-0.8
12/14/20 3:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7748,98.13,-0.9
12/14/20 3:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7745,98.13,-1
12/14/20 4:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7748,98.1,-1.2
12/14/20 4:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7748,98.11,-1.3
12/14/20 4:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7744,98.1,-1.3
12/14/20 4:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7746,98.07,-1.3
12/14/20 5:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7746,98.02,-1.3
12/14/20 5:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7746,98,-1.3
12/14/20 5:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7745,98,-1.4
12/14/20 5:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7744,98.01,-1.5
12/14/20 6:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7746,98.02,-1.6
12/14/20 6:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7743,98.02,-1.7
12/14/20 6:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7746,98.02,-1.7
12/14/20 6:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7745,98.02,-1.8
12/14/20 7:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7743,98.03,-1.8
12/14/20 7:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7747,98.02,-1.8
12/14/20 7:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7745,97.99,-1.8
12/14/20 7:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7744,97.99,-1.7
12/14/20 8:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7743,97.99,-1.7
12/14/20 8:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7745,97.96,-1.6
12/14/20 8:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7743,97.93,-1.4
12/14/20 8:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7745,97.91,-1.2
12/14/20 9:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7744,97.89,-1
12/14/20 9:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7744,97.89,-0.7
12/14/20 9:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7746,97.88,-0.5
12/14/20 9:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7748,97.86,-0.1
12/14/20 10:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7745,97.88,0.3
12/14/20 10:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7747,97.85,0.6
12/14/20 10:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,7749,97.85,1
12/14/20 10:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,97.85,1.4
12/14/20 11:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,97.86,1.7
12/14/20 11:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7757,97.84,1.9
12/14/20 11:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7756,97.81,1.9
12/14/20 11:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,97.8,1.9
12/14/20 12:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7755,97.82,1.9
12/14/20 12:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7759,97.81,1.8
12/14/20 12:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7755,97.75,1.7
12/14/20 12:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7757,97.72,1.6
12/14/20 13:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7755,97.7,1.6
12/14/20 13:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7758,97.69,1.5
12/14/20 13:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,97.7,1.4
12/14/20 13:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7751,97.7,1.2
12/14/20 14:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,97.68,0.9
12/14/20 14:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,97.67,0.9
12/14/20 14:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7756,97.66,0.8
12/14/20 14:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7757,97.64,1
12/14/20 15:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7757,97.63,1
12/14/20 15:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7757,97.64,0.9
12/14/20 15:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,7760,97.66,0.8
12/14/20 15:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7757,97.67,0.7
12/14/20 16:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7755,97.7,0.6
12/14/20 16:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,97.72,0.6
12/14/20 16:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7756,97.72,0.5
12/14/20 16:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,97.71,0.4
12/14/20 17:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,97.73,0.2
12/14/20 17:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,97.73,0
12/14/20 17:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7753,97.74,-0.2
12/14/20 17:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,97.76,0
12/14/20 18:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7754,97.79,-0.1
12/14/20 18:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94,7753,97.8,-0.4
